TransactionID,TransactionAmount,TransactionHour,DayOfWeek,UserAge,UserLocation,DeviceType,PaymentMethod,AccountAge,TransactionFrequency,IsInternational,PreviousFraudHistory,IsFraud
TXN014779,305.15,7,5,36,DE,Desktop,PayPal,2230,5,0,0,0
TXN014780,703.52,0,1,41,CN,Desktop,Crypto,64,10,1,1,1
TXN014781,143.96,13,5,38,VN,Mobile,Crypto,1341,2,0,0,0
TXN014782,299.7,7,4,46,US,Desktop,PayPal,3151,3,1,0,0
TXN014783,249.97,19,3,51,UK,Mobile,PayPal,211,1,0,0,0
TXN014784,150.39,18,3,69,US,Desktop,Debit Card,266,3,1,0,0
TXN014785,30.2,20,2,20,RU,Mobile,Bank Transfer,2540,3,0,0,0
TXN014786,39.38,11,0,23,BR,Mobile,Crypto,1113,2,0,0,0
TXN014787,112.83,15,6,68,VN,Desktop,Debit Card,1480,2,0,0,0
TXN014788,70.46,2,5,29,BR,Tablet,PayPal,175,12,0,1,1
TXN014789,50.82,7,5,26,RU,Mobile,Debit Card,3276,4,0,0,0
TXN014790,124.49,11,6,60,NG,Mobile,Debit Card,213,4,0,0,0
TXN014791,481.53,21,0,37,CN,Desktop,Bank Transfer,1171,1,0,0,0
TXN014792,162.39,19,1,58,RU,Desktop,Bank Transfer,487,5,0,0,0
TXN014793,18.79,13,5,28,RU,Desktop,PayPal,3100,1,0,0,0
TXN014794,116.42,14,1,69,US,Desktop,Crypto,198,9,1,0,0
TXN014795,133.98,17,1,25,DE,Desktop,PayPal,2334,1,0,0,0
TXN014796,395.06,7,3,23,US,Mobile,Bank Transfer,660,1,0,0,0
TXN014797,235.51,7,3,28,RU,Mobile,Credit Card,583,4,0,0,0
TXN014798,197.94,9,1,28,CN,Desktop,Debit Card,1264,5,0,0,0
TXN014799,31.93,15,1,65,BR,Desktop,Debit Card,702,2,0,0,0
TXN014800,16.86,21,0,49,BR,Desktop,Debit Card,3471,3,0,0,0
TXN014801,516.51,9,4,23,VN,Desktop,PayPal,462,2,0,0,0
TXN014802,79.57,19,0,48,US,Desktop,Debit Card,2816,4,0,0,0
TXN014803,807.68,7,4,71,RU,Mobile,Debit Card,3373,2,0,0,0
TXN014804,59.99,9,0,40,FR,Desktop,Debit Card,3221,3,0,0,0
TXN014805,126.23,13,6,18,VN,Mobile,PayPal,2083,3,0,0,0
TXN014806,96.95,14,4,32,UK,Mobile,PayPal,2612,1,0,0,0
TXN014807,195.29,18,1,39,US,Mobile,Debit Card,1651,2,1,0,0
TXN014808,104.85,13,3,20,CN,Desktop,Debit Card,1701,3,0,0,0
TXN014809,93.28,10,0,48,DE,Desktop,Debit Card,1662,4,0,0,0
TXN014810,153.89,7,5,18,US,Mobile,Debit Card,891,3,0,0,0
TXN014811,398.13,9,1,55,VN,Mobile,Bank Transfer,2192,2,1,0,0
TXN014812,56.73,15,4,50,BR,Tablet,Debit Card,1223,1,1,0,0
TXN014813,200.06,13,3,74,NG,Mobile,Debit Card,182,2,1,0,0
TXN014814,64.03,11,2,58,IN,Mobile,PayPal,3054,2,0,0,0
TXN014815,313.4,8,1,44,BR,Mobile,Debit Card,3083,2,0,0,0
TXN014816,45.53,10,1,34,DE,Mobile,Debit Card,1049,4,0,0,0
TXN014817,414.8,16,6,58,NG,Mobile,Credit Card,2594,1,0,0,0
TXN014818,34.27,14,3,28,UK,Mobile,PayPal,3092,5,0,0,0
TXN014819,133.11,14,3,61,DE,Mobile,Credit Card,510,2,1,0,0
TXN014820,343.11,14,5,33,US,Mobile,Debit Card,1011,5,1,0,0
TXN014821,214.45,18,5,49,BR,Desktop,Debit Card,2289,7,1,0,0
TXN014822,103.68,13,0,53,IN,Desktop,Credit Card,614,3,0,0,0
TXN014823,90.67,13,1,42,CN,Desktop,Debit Card,3636,5,0,0,0
TXN014824,67.85,8,3,31,RU,Mobile,Debit Card,1606,4,0,0,0
TXN014825,252.78,10,3,18,FR,Mobile,PayPal,250,3,0,0,0
TXN014826,521.64,17,1,23,BR,Desktop,PayPal,1978,2,0,0,0
TXN014827,77.35,7,3,28,NG,Mobile,Debit Card,1006,2,0,0,0
TXN014828,1983.85,22,6,36,UK,Desktop,Credit Card,35,10,0,1,1
TXN014829,88.79,17,6,31,DE,Mobile,Credit Card,1332,2,0,0,0
TXN014830,93.65,19,1,43,BR,Desktop,Debit Card,3184,4,0,0,0
TXN014831,199.34,17,6,50,US,Mobile,Debit Card,1332,5,0,1,0
TXN014832,121.86,13,0,49,BR,Desktop,Credit Card,1627,5,1,0,0
TXN014833,90.39,20,6,42,CN,Desktop,Debit Card,1903,3,0,0,0
TXN014834,87.04,7,2,50,DE,Desktop,Debit Card,2259,4,0,0,0
TXN014835,136.36,15,4,73,NG,Desktop,PayPal,436,1,0,0,0
TXN014836,61.82,11,3,23,US,Mobile,Credit Card,431,1,0,0,0
TXN014837,176.62,10,3,74,NG,Tablet,PayPal,245,4,0,0,0
TXN014838,47.48,16,3,42,BR,Mobile,Bank Transfer,2604,4,0,0,0
TXN014839,287.42,2,5,33,UK,Mobile,Credit Card,6,14,1,0,1
TXN014840,63.75,11,2,24,BR,Mobile,PayPal,3413,3,0,0,0
TXN014841,8.37,16,5,20,UK,Mobile,Debit Card,2299,6,0,0,0
TXN014842,116.36,8,6,62,DE,Desktop,Debit Card,3137,2,0,0,0
TXN014843,198.01,7,0,36,CN,Tablet,PayPal,3075,2,0,0,0
TXN014844,33.37,20,0,69,UK,Mobile,PayPal,1642,4,1,0,0
TXN014845,48.61,13,0,22,IN,Mobile,Crypto,748,5,0,0,0
TXN014846,34.43,19,1,43,CN,Desktop,Debit Card,196,1,0,0,0
TXN014847,247.38,7,1,51,BR,Desktop,Debit Card,1109,1,0,0,0
TXN014848,99.33,8,5,33,VN,Mobile,Credit Card,2240,1,0,0,0
TXN014849,230.92,15,4,65,DE,Tablet,Credit Card,2213,1,0,0,0
TXN014850,135.38,17,3,48,UK,Mobile,PayPal,281,3,0,0,0
TXN014851,39.49,16,1,54,FR,Mobile,PayPal,3331,1,0,0,0
TXN014852,17.44,13,1,48,CN,Mobile,Credit Card,1364,6,0,0,0
TXN014853,109.73,20,3,58,BR,Mobile,Credit Card,2427,7,1,0,0
TXN014854,246.01,12,6,22,CN,Mobile,Debit Card,3291,3,0,0,0
TXN014855,420.52,8,6,44,UK,Mobile,Debit Card,2511,1,1,0,0
TXN014856,2840.95,2,1,39,CN,Mobile,Bank Transfer,89,14,1,1,1
TXN014857,176.18,9,1,35,FR,Mobile,PayPal,1510,2,0,0,0
TXN014858,524.74,21,6,53,DE,Mobile,Debit Card,2659,4,0,0,0
TXN014859,14.59,11,0,45,NG,Mobile,Debit Card,2941,2,0,1,0
TXN014860,9.48,8,1,26,RU,Desktop,Credit Card,3051,6,0,0,0
TXN014861,102.23,18,3,30,RU,Desktop,PayPal,1483,3,0,0,0
TXN014862,37.68,13,4,71,US,Mobile,Credit Card,1251,2,0,0,0
TXN014863,287.04,19,3,42,RU,Desktop,Credit Card,2608,1,0,0,0
TXN014864,76.3,14,0,52,CN,Mobile,Credit Card,1614,2,0,0,0
TXN014865,185.33,12,0,64,FR,Desktop,PayPal,2645,1,0,0,0
TXN014866,225.06,15,4,26,RU,Mobile,Debit Card,2486,1,0,0,0
TXN014867,88.72,15,3,73,FR,Desktop,Debit Card,1110,1,0,0,0
TXN014868,50.16,12,5,21,IN,Mobile,Crypto,2710,2,0,0,0
TXN014869,48.98,7,6,74,RU,Desktop,Credit Card,455,1,0,0,0
TXN014870,151.52,20,2,20,DE,Mobile,PayPal,2519,2,0,0,0
TXN014871,25.07,21,4,37,BR,Mobile,Debit Card,887,1,0,0,0
TXN014872,396.76,12,1,68,US,Mobile,Credit Card,2828,3,0,0,0
TXN014873,36.48,19,4,58,BR,Mobile,Debit Card,2275,1,0,0,0
TXN014874,29.52,10,6,30,BR,Mobile,PayPal,1478,4,0,0,0
TXN014875,82.29,21,1,58,CN,Mobile,PayPal,65,2,0,0,0
TXN014876,82.41,20,0,36,UK,Mobile,PayPal,1468,7,1,0,0
TXN014877,156.5,9,4,41,NG,Mobile,Credit Card,1348,3,0,0,0
TXN014878,15.19,13,6,65,DE,Mobile,Debit Card,98,5,0,0,0
TXN014879,152.41,12,3,33,CN,Desktop,Debit Card,1936,1,0,0,0
TXN014880,378.41,7,3,57,IN,Desktop,Bank Transfer,512,6,0,0,0
TXN014881,49.26,12,1,59,US,Mobile,Credit Card,257,2,0,0,0
TXN014882,86.88,7,2,66,US,Desktop,Crypto,261,5,0,0,0
TXN014883,228.88,21,2,29,NG,Mobile,Credit Card,1126,4,0,0,0
TXN014884,59.35,1,3,37,UK,Mobile,Crypto,62,12,1,1,1
TXN014885,171.87,10,6,26,FR,Mobile,Credit Card,893,1,0,0,0
TXN014886,99.23,15,1,22,VN,Tablet,Credit Card,582,5,0,0,0
TXN014887,92.3,15,3,30,IN,Mobile,Debit Card,1301,1,0,0,0
TXN014888,69.29,14,3,23,BR,Desktop,Credit Card,2704,2,0,0,0
TXN014889,53.62,17,0,25,VN,Tablet,Debit Card,2072,2,0,0,0
TXN014890,56.29,11,6,20,FR,Mobile,Debit Card,1469,3,0,0,0
TXN014891,251.44,13,5,23,US,Mobile,Debit Card,1439,5,0,0,0
TXN014892,173.48,9,4,67,BR,Desktop,Credit Card,1872,3,0,0,0
TXN014893,237.62,8,1,20,IN,Mobile,Debit Card,890,2,0,0,0
TXN014894,57.5,9,2,53,DE,Desktop,Credit Card,2794,2,1,0,0
TXN014895,188.93,18,4,71,IN,Mobile,Credit Card,2585,4,0,0,0
TXN014896,151.17,19,6,74,UK,Mobile,Credit Card,2142,4,0,0,0
TXN014897,35.79,15,2,25,IN,Desktop,Bank Transfer,2877,3,0,0,0
TXN014898,180.54,11,1,66,RU,Mobile,Crypto,3611,4,0,0,0
TXN014899,30.14,20,4,71,BR,Mobile,Debit Card,3643,1,0,0,0
TXN014900,69.73,11,4,20,NG,Mobile,Debit Card,223,4,0,0,0
TXN014901,174.01,14,2,36,RU,Desktop,Debit Card,2400,7,0,0,0
TXN014902,99.93,20,5,37,BR,Desktop,Debit Card,2977,1,0,0,0
TXN014903,210.1,21,0,44,BR,Mobile,Credit Card,584,2,0,0,0
TXN014904,29.03,9,1,34,IN,Tablet,Debit Card,1360,2,0,0,0
TXN014905,105.21,13,3,36,US,Desktop,Debit Card,2503,6,0,0,0
TXN014906,115.84,11,6,74,US,Mobile,Credit Card,2607,4,0,0,0
TXN014907,112.48,8,1,64,UK,Mobile,Credit Card,1629,5,0,0,0
TXN014908,412.35,12,6,65,US,Tablet,Debit Card,1920,2,1,1,0
TXN014909,45.68,20,0,29,IN,Mobile,Credit Card,2616,3,1,0,0
TXN014910,73.36,16,1,53,RU,Mobile,Debit Card,3189,2,0,0,0
TXN014911,123.38,16,6,19,RU,Desktop,Credit Card,1865,1,0,0,0
TXN014912,156.57,2,6,27,NG,Mobile,Crypto,158,9,1,1,1
TXN014913,31.19,9,4,63,UK,Mobile,Debit Card,3459,2,0,0,0
TXN014914,624.5,17,2,53,NG,Mobile,Credit Card,3124,2,0,0,0
TXN014915,251.75,17,4,50,RU,Mobile,PayPal,2496,6,0,0,0
TXN014916,73.64,11,5,48,IN,Mobile,Debit Card,2821,3,0,0,0
TXN014917,99.39,13,1,70,FR,Desktop,Bank Transfer,3237,2,0,0,0
TXN014918,200.91,8,6,61,IN,Mobile,Credit Card,2516,1,0,0,0
TXN014919,118.11,14,6,26,CN,Mobile,Debit Card,767,5,0,0,0
TXN014920,156.98,10,1,38,US,Mobile,Credit Card,1958,5,0,0,0
TXN014921,294.17,19,5,20,UK,Mobile,Debit Card,2353,3,0,0,0
TXN014922,122.66,18,4,57,RU,Mobile,Debit Card,1166,4,0,0,0
TXN014923,157.06,17,6,58,US,Mobile,Debit Card,3354,4,0,0,0
TXN014924,170.21,18,6,72,UK,Desktop,Crypto,1195,3,0,0,0
TXN014925,95.57,19,4,54,BR,Tablet,Credit Card,532,4,0,0,0
TXN014926,128.63,8,2,46,DE,Desktop,Debit Card,2720,1,0,0,0
TXN014927,187.61,3,2,25,FR,Mobile,Credit Card,64,9,0,0,1
TXN014928,143.39,14,1,49,RU,Mobile,Credit Card,2682,4,0,0,0
TXN014929,52.97,9,4,63,BR,Tablet,PayPal,2855,6,0,0,0
TXN014930,61.19,10,1,60,FR,Mobile,Crypto,708,4,1,0,0
TXN014931,845.36,10,3,59,CN,Mobile,PayPal,3532,1,1,0,0
TXN014932,69.5,20,2,49,BR,Tablet,Debit Card,2769,2,0,1,0
TXN014933,493.34,12,5,72,FR,Desktop,Debit Card,457,1,0,0,0
TXN014934,63.06,21,3,73,RU,Desktop,Crypto,2346,5,0,0,0
TXN014935,210.32,18,1,74,DE,Mobile,Credit Card,397,2,0,0,0
TXN014936,34.56,18,3,27,CN,Tablet,Crypto,2408,4,0,0,0
TXN014937,43.58,14,6,33,BR,Desktop,Debit Card,1217,3,0,0,0
TXN014938,355.58,15,5,51,US,Desktop,Debit Card,3395,1,0,0,0
TXN014939,136.12,10,1,67,NG,Mobile,PayPal,1256,8,0,0,0
TXN014940,49.59,7,5,19,CN,Mobile,Credit Card,1214,2,0,0,0
TXN014941,73.95,9,0,71,RU,Mobile,Debit Card,3646,1,0,0,0
TXN014942,160.84,11,0,35,IN,Mobile,Bank Transfer,1703,1,0,0,0
TXN014943,100.09,9,2,20,IN,Mobile,Credit Card,2231,4,0,0,0
TXN014944,24.83,8,3,37,US,Mobile,Credit Card,1325,3,0,0,0
TXN014945,408.69,23,4,37,IN,Mobile,Crypto,167,12,1,0,1
TXN014946,520.41,8,2,34,RU,Desktop,PayPal,2085,3,0,0,0
TXN014947,81.26,9,6,42,US,Mobile,Debit Card,2343,1,0,0,0
TXN014948,82.23,15,6,46,RU,Mobile,Credit Card,1124,3,0,0,0
TXN014949,182.02,8,5,36,IN,Tablet,PayPal,2653,2,0,1,0
TXN014950,293.03,12,6,70,FR,Mobile,PayPal,1326,2,0,0,0
TXN014951,139.83,20,5,65,CN,Mobile,Credit Card,3604,4,0,0,0
TXN014952,483.67,13,5,33,US,Mobile,Credit Card,3307,2,1,0,0
TXN014953,430.76,20,4,61,CN,Mobile,Debit Card,935,5,0,0,0
TXN014954,701.1,9,0,64,IN,Desktop,Bank Transfer,1257,2,0,0,0
TXN014955,283.06,20,2,34,IN,Mobile,Credit Card,1506,3,1,0,0
TXN014956,129.19,16,1,19,CN,Desktop,Bank Transfer,436,5,1,0,0
TXN014957,38.7,14,6,69,IN,Desktop,Debit Card,1258,2,0,0,0
TXN014958,82.57,20,1,73,RU,Tablet,Bank Transfer,3388,3,0,0,0
TXN014959,194.72,19,4,50,DE,Tablet,Bank Transfer,521,1,0,0,0
TXN014960,34.31,12,1,55,DE,Desktop,Debit Card,1377,1,1,1,0
TXN014961,204.96,9,6,27,US,Mobile,Bank Transfer,2166,1,0,0,0
TXN014962,67.55,22,5,27,UK,Desktop,Debit Card,62,12,1,1,1
TXN014963,126.29,9,2,42,UK,Mobile,Debit Card,2953,2,0,0,0
TXN014964,49.81,10,3,66,BR,Mobile,PayPal,145,1,0,0,0
TXN014965,160.35,14,5,18,RU,Desktop,Debit Card,2280,2,1,1,0
TXN014966,129.17,9,2,70,UK,Mobile,Credit Card,385,4,0,0,0
TXN014967,45.79,19,2,25,BR,Mobile,Bank Transfer,2859,3,0,0,0
TXN014968,237.42,12,4,58,BR,Mobile,Credit Card,295,2,0,0,0
TXN014969,424.16,16,2,34,BR,Mobile,Debit Card,2303,4,0,0,0
TXN014970,38.53,17,3,32,UK,Desktop,Debit Card,933,1,0,0,0
TXN014971,51.55,7,2,50,VN,Mobile,Debit Card,1262,1,0,0,0
TXN014972,85.13,16,2,54,US,Desktop,Debit Card,50,1,0,0,0
TXN014973,93.4,14,0,56,NG,Desktop,Debit Card,1045,1,1,0,0
TXN014974,77.37,18,5,28,CN,Mobile,Crypto,2220,7,0,0,0
TXN014975,404.42,16,0,58,FR,Mobile,Credit Card,62,2,0,0,0
TXN014976,26.88,17,1,46,RU,Tablet,PayPal,3388,2,0,0,0
TXN014977,406.39,17,0,37,NG,Desktop,Credit Card,1930,1,0,0,0
TXN014978,98.12,18,1,71,VN,Desktop,Bank Transfer,3485,3,0,0,0
TXN014979,278.03,12,1,18,UK,Mobile,Crypto,3266,3,0,0,0
TXN014980,12.28,17,6,63,NG,Mobile,Debit Card,1204,5,0,0,0
TXN014981,18.61,16,6,34,US,Tablet,Credit Card,1013,2,0,0,0
TXN014982,144.15,9,0,37,RU,Desktop,Debit Card,3351,5,0,0,0
TXN014983,952.58,11,4,60,UK,Mobile,Bank Transfer,1998,3,1,0,0
TXN014984,820.17,20,1,62,VN,Tablet,Debit Card,959,7,0,0,0
TXN014985,91.19,17,1,69,RU,Tablet,Debit Card,3152,5,0,0,0
TXN014986,192.85,15,3,66,FR,Tablet,PayPal,458,3,0,0,0
TXN014987,498.39,8,1,41,NG,Mobile,PayPal,2401,5,0,1,0
TXN014988,40.16,14,1,57,NG,Mobile,Credit Card,2265,4,1,0,0
TXN014989,151.46,21,3,29,VN,Mobile,PayPal,2218,1,0,0,0
TXN014990,45.95,9,1,36,BR,Desktop,PayPal,747,3,0,0,0
TXN014991,118.43,11,2,21,US,Desktop,Debit Card,2301,2,0,0,0
TXN014992,120.63,7,1,67,DE,Desktop,PayPal,2091,3,0,0,0
TXN014993,572.74,13,0,22,UK,Desktop,Debit Card,638,1,0,0,0
TXN014994,74.65,21,5,56,CN,Mobile,Debit Card,789,2,0,0,0
TXN014995,223.56,14,3,48,DE,Mobile,Credit Card,679,2,0,0,0
TXN014996,1492.1,4,2,41,IN,Mobile,Credit Card,86,13,1,0,1
TXN014997,141.23,13,1,66,VN,Mobile,Credit Card,249,2,0,0,0
TXN014998,46.18,21,1,48,US,Mobile,Crypto,516,4,1,0,0
TXN014999,361.49,17,3,58,DE,Tablet,Credit Card,2879,1,0,0,0
TXN015000,191.36,9,1,48,US,Desktop,Bank Transfer,438,3,0,0,0
TXN015001,91.33,14,4,48,DE,Mobile,Credit Card,2200,6,0,0,0
TXN015002,398.28,4,2,31,CN,Desktop,Crypto,138,14,1,1,1
TXN015003,49.15,11,1,30,NG,Mobile,Bank Transfer,973,5,0,0,0
TXN015004,28.68,12,4,20,IN,Mobile,Credit Card,637,2,0,0,0
TXN015005,136.46,18,2,34,UK,Desktop,Debit Card,1290,6,1,0,0
TXN015006,262.48,20,4,35,VN,Mobile,Bank Transfer,1741,2,0,0,0
TXN015007,142.36,7,3,62,IN,Mobile,Debit Card,917,3,0,0,0
TXN015008,96.49,13,5,45,UK,Mobile,Credit Card,2920,2,0,0,0
TXN015009,24.88,15,0,57,BR,Mobile,PayPal,2726,5,0,0,0
TXN015010,56.15,11,3,43,IN,Desktop,Debit Card,1431,3,1,0,0
TXN015011,257.81,11,2,21,VN,Mobile,PayPal,270,4,0,0,0
TXN015012,97.04,9,0,29,DE,Mobile,Credit Card,3595,4,0,0,0
TXN015013,113.05,11,4,35,CN,Tablet,Debit Card,1354,3,0,0,0
TXN015014,206.93,14,5,52,NG,Desktop,Debit Card,2600,4,0,0,0
TXN015015,262.12,17,5,28,UK,Mobile,Debit Card,914,3,0,0,0
TXN015016,339.25,12,2,31,RU,Mobile,Debit Card,1833,3,0,0,0
TXN015017,257.38,10,3,43,BR,Tablet,Credit Card,1441,3,0,1,0
TXN015018,179.41,20,2,53,RU,Mobile,Debit Card,317,3,0,0,0
TXN015019,89.05,21,5,38,DE,Mobile,PayPal,1558,4,0,0,0
TXN015020,26.73,21,1,61,RU,Mobile,Debit Card,3195,5,0,0,0
TXN015021,14.18,16,6,43,BR,Desktop,Debit Card,750,8,0,0,0
TXN015022,187.41,12,4,46,DE,Mobile,Credit Card,3211,2,0,0,0
TXN015023,131.29,10,3,45,UK,Desktop,Credit Card,658,6,0,0,0
TXN015024,112.08,7,3,45,UK,Mobile,Debit Card,2738,4,0,0,0
TXN015025,262.68,17,6,32,RU,Mobile,Debit Card,3155,2,0,0,0
TXN015026,84.27,20,4,64,US,Mobile,Credit Card,739,3,0,0,0
TXN015027,60.23,14,5,73,IN,Tablet,PayPal,1167,4,0,0,0
TXN015028,46.45,19,1,39,VN,Desktop,PayPal,890,4,0,0,0
TXN015029,63.68,13,3,27,DE,Desktop,Credit Card,327,3,1,0,0
TXN015030,81.13,18,6,27,FR,Mobile,PayPal,318,2,1,0,0
TXN015031,159.18,7,4,32,IN,Mobile,Debit Card,1724,1,0,0,0
TXN015032,206.41,15,1,27,DE,Desktop,Credit Card,3638,8,1,0,0
TXN015033,279.52,8,4,59,BR,Mobile,Bank Transfer,371,4,0,0,0
TXN015034,133.21,12,1,43,FR,Mobile,Credit Card,2871,3,1,0,0
TXN015035,106.74,10,1,66,US,Desktop,PayPal,537,2,0,0,0
TXN015036,408.34,9,0,73,DE,Mobile,PayPal,2303,3,0,0,0
TXN015037,18.94,19,2,38,US,Mobile,Credit Card,3317,1,0,0,0
TXN015038,293.41,12,1,40,IN,Desktop,Credit Card,1547,1,1,1,0
TXN015039,212.79,0,6,32,IN,Tablet,Credit Card,177,11,1,0,1
TXN015040,81.73,8,3,60,FR,Tablet,Credit Card,567,2,1,0,0
TXN015041,701.75,9,6,47,FR,Mobile,Debit Card,2741,2,0,0,0
TXN015042,137.65,14,6,32,IN,Mobile,Debit Card,542,1,0,0,0
TXN015043,106.23,11,2,73,IN,Tablet,PayPal,1303,3,0,0,0
TXN015044,225.08,20,0,26,DE,Tablet,Credit Card,3512,2,0,1,0
TXN015045,68.27,8,0,45,RU,Mobile,Debit Card,1385,5,0,0,0
TXN015046,240.25,18,5,28,BR,Mobile,Credit Card,1748,2,0,0,0
TXN015047,81.07,11,3,52,UK,Mobile,Debit Card,2098,2,0,0,0
TXN015048,72.82,20,4,63,UK,Mobile,PayPal,2565,2,0,0,0
TXN015049,159.9,9,5,48,NG,Mobile,PayPal,2980,4,1,0,0
TXN015050,111.99,11,3,59,BR,Mobile,PayPal,255,1,0,0,0
TXN015051,208.7,22,3,20,NG,Desktop,Credit Card,133,10,1,1,1
TXN015052,97.81,18,0,46,US,Mobile,Debit Card,1023,3,0,0,0
TXN015053,213.79,14,1,25,DE,Desktop,Credit Card,979,4,0,0,0
TXN015054,82.43,16,2,47,VN,Mobile,Credit Card,3330,2,0,0,0
TXN015055,70.21,19,0,29,FR,Tablet,Debit Card,2398,5,0,0,0
TXN015056,4088.47,0,6,27,RU,Mobile,Crypto,34,14,0,0,1
TXN015057,34.45,19,4,34,US,Mobile,Credit Card,1761,4,0,0,0
TXN015058,73.11,8,1,22,UK,Desktop,Debit Card,3300,1,0,0,0
TXN015059,212.76,10,6,65,NG,Mobile,Credit Card,525,5,0,1,0
TXN015060,136.79,13,1,18,CN,Desktop,Credit Card,2570,1,0,0,0
TXN015061,1032.05,17,5,31,FR,Desktop,PayPal,571,3,0,0,0
TXN015062,82.37,8,5,48,CN,Desktop,Credit Card,3158,2,0,0,0
TXN015063,67.38,15,5,73,CN,Mobile,PayPal,319,1,0,0,0
TXN015064,262.42,20,2,55,DE,Mobile,PayPal,2846,4,0,0,0
TXN015065,95.7,20,2,59,DE,Desktop,PayPal,922,2,1,0,0
TXN015066,29.33,8,1,44,RU,Tablet,Credit Card,1623,3,1,0,0
TXN015067,93.37,16,2,30,US,Desktop,Debit Card,2214,1,0,0,0
TXN015068,49.33,18,0,36,US,Desktop,Debit Card,2968,3,0,0,0
TXN015069,211.21,9,0,68,US,Mobile,Credit Card,2513,1,0,0,0
TXN015070,69.35,16,6,45,CN,Desktop,Credit Card,736,1,0,0,0
TXN015071,177.36,15,1,58,UK,Desktop,Credit Card,233,1,0,0,0
TXN015072,287.85,14,5,21,CN,Mobile,Credit Card,3478,1,0,0,0
TXN015073,52.95,15,2,40,IN,Desktop,Debit Card,541,3,0,0,0
TXN015074,90.68,20,2,63,DE,Mobile,PayPal,893,4,0,0,0
TXN015075,977.68,14,0,38,BR,Desktop,Debit Card,1311,3,0,0,0
TXN015076,231.44,14,4,44,UK,Mobile,Bank Transfer,1992,2,0,0,0
TXN015077,170.57,20,6,69,BR,Desktop,Debit Card,280,2,0,0,0
TXN015078,93.88,14,4,41,FR,Desktop,Bank Transfer,3072,2,0,0,0
TXN015079,111.68,11,2,35,BR,Mobile,Credit Card,1504,1,0,0,0
TXN015080,170.83,17,1,23,DE,Mobile,Debit Card,1771,2,1,0,0
TXN015081,155.54,19,6,74,FR,Mobile,Bank Transfer,2767,2,1,0,0
TXN015082,90.56,13,6,46,US,Tablet,Debit Card,605,3,0,0,0
TXN015083,227.34,16,4,36,UK,Mobile,Bank Transfer,585,6,0,0,0
TXN015084,73.67,18,2,40,FR,Desktop,Debit Card,3061,2,0,0,0
TXN015085,666.39,9,2,20,RU,Tablet,Debit Card,2603,1,0,0,0
TXN015086,65.93,19,2,74,IN,Tablet,Credit Card,1992,3,0,0,0
TXN015087,685.84,9,1,37,FR,Mobile,Debit Card,1905,2,1,0,0
TXN015088,103.9,16,4,32,DE,Mobile,PayPal,2981,3,1,0,0
TXN015089,74.27,13,0,51,BR,Mobile,Credit Card,88,4,0,0,0
TXN015090,282.7,15,3,54,RU,Mobile,Debit Card,1815,1,0,0,0
TXN015091,172.19,15,6,34,IN,Desktop,Credit Card,2408,2,0,0,0
TXN015092,121.37,7,0,36,DE,Tablet,Crypto,1327,1,0,0,0
TXN015093,352.7,14,0,69,FR,Tablet,Debit Card,1718,3,0,0,0
TXN015094,80.72,19,4,63,US,Desktop,Credit Card,436,4,1,0,0
TXN015095,123.64,17,6,25,CN,Mobile,Debit Card,1489,2,1,0,0
TXN015096,42.45,19,3,36,FR,Desktop,Crypto,583,2,0,0,0
TXN015097,55.26,7,3,70,FR,Mobile,Debit Card,3082,1,0,0,0
TXN015098,185.38,10,2,49,FR,Desktop,Debit Card,2518,3,0,0,0
TXN015099,155.41,11,6,55,CN,Desktop,Credit Card,2553,4,0,0,0
TXN015100,199.63,17,6,45,UK,Mobile,Credit Card,2435,3,0,0,0
TXN015101,19.73,11,4,34,US,Tablet,Debit Card,1753,3,0,0,0
TXN015102,26.64,12,3,47,US,Mobile,PayPal,1228,6,1,0,0
TXN015103,138.64,10,0,44,BR,Mobile,Debit Card,2137,5,0,0,0
TXN015104,65.15,14,2,47,IN,Mobile,PayPal,3203,1,0,0,0
TXN015105,24.04,11,3,29,CN,Desktop,Credit Card,2042,1,0,0,0
TXN015106,313.21,13,0,39,NG,Mobile,Debit Card,2438,5,0,0,0
TXN015107,218.41,12,4,53,VN,Mobile,Debit Card,1651,4,0,0,0
TXN015108,283.97,11,3,51,IN,Desktop,Debit Card,2363,3,0,0,0
TXN015109,162.8,17,1,30,CN,Desktop,Credit Card,243,2,0,0,0
TXN015110,565.22,16,6,34,DE,Desktop,Debit Card,250,4,0,0,0
TXN015111,118.09,8,1,33,UK,Mobile,Credit Card,2307,4,0,0,0
TXN015112,107.45,10,1,21,NG,Desktop,Debit Card,3628,4,0,0,0
TXN015113,178.31,15,6,73,CN,Desktop,PayPal,1548,3,0,0,0
TXN015114,2098.87,5,4,21,NG,Desktop,Crypto,121,19,1,0,1
TXN015115,16.17,20,6,73,US,Mobile,Debit Card,1200,3,0,0,0
TXN015116,246.91,7,6,30,DE,Mobile,PayPal,2228,2,0,0,0
TXN015117,443.38,7,2,18,BR,Desktop,Credit Card,2479,1,1,0,0
TXN015118,122.31,10,3,43,RU,Desktop,Credit Card,3528,5,0,0,0
TXN015119,114.11,20,5,67,CN,Mobile,PayPal,1533,3,0,0,0
TXN015120,128.77,20,0,34,US,Desktop,Credit Card,2626,3,0,0,0
TXN015121,48.57,16,2,45,RU,Mobile,Debit Card,3376,3,0,0,0
